"filename", "language", "Markdown", "JavaScript", "JSON with Comments", "HTML", "JSON", "Batch", "XML", "CSS", "TypeScript", "Java", "Properties", "SQL", "YAML", "Zip", "comment", "blank", "total"
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\adapter\redis\RedisConnectionFactoryProxy.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -75, 0, 0, 0, 0, -23, -18, -116
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\adapter\redis\RedisFactoryBeanPostProcessor.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, 0, 0, 0, 0, -16, -15, -88
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\adapter\redis\TrackerRedisConfiguration.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, -5, -5, -29
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\adapter\redis\TrackerRedisProperties.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, -11, -5, -27
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\adapter\spring\TrackerFilter.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, 0, 0, 0, 0, -6, -10, -64
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\adapter\spring\TrackerSpringConfiguration.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 0, 0, 0, 0, -4, -4, -20
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\adapter\spring\TrackerTaskDecorator.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, 0, 0, 0, 0, -19, -7, -57
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\collector\TrackerCollector.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, 0, 0, 0, 0, -15, -6, -28
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\collector\TrackerLocalCacheCollector.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -123, 0, 0, 0, 0, -53, -24, -200
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\common\TrackerConstants.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -39, 0, 0, 0, 0, -61, -28, -128
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\id\TraceIdGenerator.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, -14, -7, -26
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\id\TraceIdGeneratorUUID.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, -18, -8, -41
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\id\TraceIdGeneratorUtil.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, -8, -4, -22
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\repository\LocalDiskFileRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -82, 0, 0, 0, 0, -9, -17, -108
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\repository\TrackerFileWriter.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -241, 0, 0, 0, 0, -165, -40, -446
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\java\com\blossom\expand\tracker\core\repository\TrackerRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, -24, -6, -39
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-backend\expand-tracker\expand-tracker-core\src\main\resources\META-INF\spring-configuration-metadata.json", "JSON", 0, 0, 0, 0, -108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -108
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-editor\src\main\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, -278, 0, 0, 0, 0, 0, -168, -24, -470
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-editor\src\main\printScreen.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, -27, 0, 0, 0, 0, 0, -8, -2, -37
"c:\Learning\sample\synchronous github\MarkdownOL\learning\blossom-dev\blossom-editor\src\main\shortcut.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, -22, 0, 0, 0, 0, 0, -8, -5, -35
"c:\Learning\sample\synchronous github\MarkdownOL\package.json", "JSON", 0, 0, 0, 0, -58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -59
"c:\Learning\sample\synchronous github\MarkdownOL\public\README.md", "Markdown", -46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -72
"c:\Learning\sample\synchronous github\MarkdownOL\public\sitemap.xml", "XML", 0, 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, -1, -4, -16
"c:\Learning\sample\synchronous github\MarkdownOL\sitemap.xml", "XML", 0, 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, -1, -4, -16
"c:\Learning\sample\synchronous github\MarkdownOL\syn-force.bat", "Batch", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3
"c:\Learning\sample\synchronous github\MarkdownOL\syn.bat", "Batch", 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4
"c:\Learning\sample\synchronous github\MarkdownOL\tsconfig.json", "JSON with Comments", 0, 0, -39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -5, -54
"c:\Learning\sample\synchronous github\MarkdownOL\vite-plugin\reactCdn.config.js", "JavaScript", 0, -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -2, -34
"c:\Learning\sample\synchronous github\MarkdownOL\vite.config.js", "JavaScript", 0, -57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -2, -83
"Total", "-", -166, -318, -39, -1812, -226, -7, -833, -1, -327, -17087, -4, -504, -253, -360980, -10438, -7085, -400080
